library,on_test_path,our_method_length,our_method_length_plus1,radon_loc,radon_lloc,radon_sloc
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,35,36,36,21,25
matplotlib-1.4.3,False,27,28,28,17,27
matplotlib-1.4.3,False,7,8,8,7,8
matplotlib-1.4.3,False,16,17,17,7,17
matplotlib-1.4.3,False,18,19,19,12,14
matplotlib-1.4.3,False,20,21,21,20,20
matplotlib-1.4.3,False,9,10,10,2,10
matplotlib-1.4.3,False,9,10,10,7,10
matplotlib-1.4.3,False,18,19,19,15,17
matplotlib-1.4.3,False,10,11,11,7,11
matplotlib-1.4.3,False,16,17,17,12,14
matplotlib-1.4.3,False,6,7,7,6,7
matplotlib-1.4.3,False,11,12,12,7,12
matplotlib-1.4.3,False,11,12,12,7,11
matplotlib-1.4.3,False,8,9,9,7,9
matplotlib-1.4.3,False,6,7,7,5,7
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,6,7,7,6,7
matplotlib-1.4.3,False,6,7,7,6,7
matplotlib-1.4.3,False,8,9,9,6,9
matplotlib-1.4.3,False,17,18,18,8,16
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,9,10,10,6,9
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,17,18,18,9,12
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,9,10,10,6,9
matplotlib-1.4.3,False,8,9,9,8,8
matplotlib-1.4.3,False,21,22,22,11,19
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,11,12,12,8,12
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,25,26,26,21,21
matplotlib-1.4.3,False,11,12,12,8,11
matplotlib-1.4.3,False,51,52,52,34,33
matplotlib-1.4.3,False,52,53,53,40,47
matplotlib-1.4.3,False,37,38,38,20,30
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,91,92,92,43,53
matplotlib-1.4.3,False,25,26,26,16,24
matplotlib-1.4.3,False,1,2,2,3,2
matplotlib-1.4.3,False,7,8,8,6,8
matplotlib-1.4.3,False,58,59,59,27,46
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,1,2,2,3,2
matplotlib-1.4.3,False,11,12,12,8,12
matplotlib-1.4.3,False,34,35,35,28,28
matplotlib-1.4.3,False,1,2,2,3,2
matplotlib-1.4.3,False,32,33,33,27,27
matplotlib-1.4.3,False,1,2,2,3,2
matplotlib-1.4.3,False,32,33,33,24,24
matplotlib-1.4.3,False,4,5,5,4,4
matplotlib-1.4.3,False,12,13,13,8,12
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,9,10,10,8,10
matplotlib-1.4.3,False,6,7,7,8,7
matplotlib-1.4.3,False,41,42,42,26,25
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,11,12,12,12,12
matplotlib-1.4.3,False,6,7,7,6,7
matplotlib-1.4.3,False,17,18,18,16,18
matplotlib-1.4.3,False,9,10,10,9,10
matplotlib-1.4.3,False,11,12,12,10,11
matplotlib-1.4.3,False,14,15,15,10,10
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,11,12,12,8,8
matplotlib-1.4.3,False,9,10,10,10,10
matplotlib-1.4.3,False,12,13,13,12,12
matplotlib-1.4.3,False,45,46,46,41,41
matplotlib-1.4.3,False,20,21,21,18,17
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,5,6,6,4,6
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,6,7,7,4,4
matplotlib-1.4.3,False,25,26,26,12,11
matplotlib-1.4.3,False,102,103,103,18,44
matplotlib-1.4.3,False,6,7,7,4,3
matplotlib-1.4.3,False,7,8,8,3,2
matplotlib-1.4.3,False,7,8,8,3,2
matplotlib-1.4.3,False,6,7,7,4,3
matplotlib-1.4.3,False,7,8,8,3,2
matplotlib-1.4.3,False,7,8,8,3,2
matplotlib-1.4.3,False,9,10,10,3,2
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,18,19,19,13,12
matplotlib-1.4.3,False,16,17,17,6,6
matplotlib-1.4.3,False,16,17,17,6,6
matplotlib-1.4.3,False,18,19,19,4,6
matplotlib-1.4.3,False,7,8,8,3,2
matplotlib-1.4.3,False,4,5,5,3,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,12,13,13,7,6
matplotlib-1.4.3,False,8,9,9,3,2
matplotlib-1.4.3,False,22,23,23,9,9
matplotlib-1.4.3,False,10,11,11,3,2
matplotlib-1.4.3,False,7,8,8,4,4
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,4,5,5,4,4
matplotlib-1.4.3,False,4,5,5,4,4
matplotlib-1.4.3,False,3,4,4,3,3
matplotlib-1.4.3,False,23,24,24,19,19
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,12,13,13,12,12
matplotlib-1.4.3,False,7,8,8,7,7
matplotlib-1.4.3,False,5,6,6,4,6
matplotlib-1.4.3,False,26,27,27,7,10
matplotlib-1.4.3,False,6,7,7,4,6
matplotlib-1.4.3,False,9,10,10,12,8
matplotlib-1.4.3,False,17,18,18,13,11
matplotlib-1.4.3,False,15,16,16,12,12
matplotlib-1.4.3,False,4,5,5,7,5
matplotlib-1.4.3,False,18,19,19,11,15
matplotlib-1.4.3,False,12,13,13,12,12
matplotlib-1.4.3,False,5,6,6,7,5
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,7,8,8,6,6
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,8,9,9,8,8
matplotlib-1.4.3,False,18,19,19,14,14
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,5,6,6,5,4
matplotlib-1.4.3,False,13,14,14,11,9
matplotlib-1.4.3,False,5,6,6,9,5
matplotlib-1.4.3,False,4,5,5,7,4
matplotlib-1.4.3,False,8,9,9,10,7
matplotlib-1.4.3,False,16,17,17,18,13
matplotlib-1.4.3,False,16,17,17,16,16
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,10,11,11,11,11
matplotlib-1.4.3,False,24,25,25,21,21
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,9,10,10,9,9
matplotlib-1.4.3,False,36,37,37,28,33
matplotlib-1.4.3,False,58,59,59,42,42
matplotlib-1.4.3,False,47,48,48,42,42
matplotlib-1.4.3,False,20,21,21,17,17
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,5,6,6,5,4
matplotlib-1.4.3,False,14,15,15,12,10
matplotlib-1.4.3,False,5,6,6,9,5
matplotlib-1.4.3,False,4,5,5,7,4
matplotlib-1.4.3,False,28,29,29,27,26
matplotlib-1.4.3,False,14,15,15,17,12
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,11,12,12,10,8
matplotlib-1.4.3,False,7,8,8,7,7
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,11,12,12,12,12
matplotlib-1.4.3,False,17,18,18,12,12
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,21,22,22,16,16
matplotlib-1.4.3,False,8,9,9,7,7
matplotlib-1.4.3,False,6,7,7,6,7
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,2,3,3,2,3
matplotlib-1.4.3,False,19,20,20,15,18
matplotlib-1.4.3,False,9,10,10,3,7
matplotlib-1.4.3,False,21,22,22,7,12
matplotlib-1.4.3,False,14,15,15,6,9
matplotlib-1.4.3,False,8,9,9,3,7
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,15,16,16,15,13
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,6,7,7,5,5
matplotlib-1.4.3,False,9,10,10,8,7
matplotlib-1.4.3,False,7,8,8,7,7
matplotlib-1.4.3,False,15,16,16,12,11
matplotlib-1.4.3,False,6,7,7,5,4
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,5,6,6,6,4
matplotlib-1.4.3,False,6,7,7,6,5
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,7,8,8,9,7
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,2,3,3,2,3
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,12,13,13,13,10
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,12,13,13,16,12
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,11,12,12,10,8
matplotlib-1.4.3,False,15,16,16,15,14
matplotlib-1.4.3,False,23,24,24,4,22
matplotlib-1.4.3,False,11,12,12,9,9
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,2,3,3,3,2
matplotlib-1.4.3,False,9,10,10,5,8
matplotlib-1.4.3,False,7,8,8,4,4
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,9,10,10,9,8
matplotlib-1.4.3,False,8,9,9,7,7
matplotlib-1.4.3,False,3,4,4,5,4
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,True,4,5,5,4,4
matplotlib-1.4.3,True,9,10,10,8,8
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,6,7,7,6,7
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,8,9,9,9,9
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,29,30,30,27,27
matplotlib-1.4.3,False,13,14,14,11,13
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,10,11,11,10,10
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,9,10,10,10,10
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,4,5,5,4,4
matplotlib-1.4.3,False,20,21,21,12,19
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,5,6,6,6,5
matplotlib-1.4.3,True,2,3,3,3,3
matplotlib-1.4.3,True,2,3,3,4,3
matplotlib-1.4.3,True,10,11,11,6,9
matplotlib-1.4.3,True,11,12,12,8,7
matplotlib-1.4.3,True,6,7,7,7,6
matplotlib-1.4.3,False,15,16,16,9,11
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,5,6,6,4,4
matplotlib-1.4.3,False,27,28,28,20,21
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,10,11,11,2,9
matplotlib-1.4.3,False,5,6,6,5,5
matplotlib-1.4.3,False,17,18,18,14,14
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,6,7,7,5,5
matplotlib-1.4.3,False,4,5,5,3,3
matplotlib-1.4.3,False,19,20,20,14,15
matplotlib-1.4.3,False,19,20,20,11,11
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,5,6,6,5,4
matplotlib-1.4.3,False,16,17,17,11,11
matplotlib-1.4.3,False,15,16,16,13,13
matplotlib-1.4.3,False,3,4,4,2,2
matplotlib-1.4.3,False,12,13,13,11,11
matplotlib-1.4.3,False,2,3,3,2,2
matplotlib-1.4.3,False,45,46,46,20,22
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,7,8,8,4,5
matplotlib-1.4.3,False,16,17,17,7,9
matplotlib-1.4.3,False,41,42,42,24,25
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,5,6,6,5,4
matplotlib-1.4.3,False,10,11,11,10,10
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,22,23,23,5,18
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,17,18,18,15,15
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,15,16,16,10,14
matplotlib-1.4.3,False,20,21,21,16,16
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,7,8,8,8,8
matplotlib-1.4.3,False,12,13,13,13,13
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,21,22,22,19,21
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,5,6,6,5,5
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,42,43,43,28,29
matplotlib-1.4.3,False,4,5,5,6,5
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,6,7,7,6,6
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,14,15,15,11,10
matplotlib-1.4.3,False,14,15,15,10,9
matplotlib-1.4.3,False,28,29,29,18,17
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,9,10,10,7,7
matplotlib-1.4.3,False,61,62,62,45,45
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,7,8,8,7,7
matplotlib-1.4.3,False,13,14,14,9,9
matplotlib-1.4.3,False,21,22,22,21,21
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,8,9,9,8,8
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,22,23,23,15,15
matplotlib-1.4.3,False,22,23,23,21,20
matplotlib-1.4.3,False,36,37,37,27,27
matplotlib-1.4.3,False,11,12,12,10,10
matplotlib-1.4.3,False,11,12,12,12,11
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,3,4,4,2,4
matplotlib-1.4.3,False,55,56,56,38,42
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,31,32,32,23,24
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,5,6,6,4,6
matplotlib-1.4.3,False,5,6,6,6,5
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,16,17,17,13,13
matplotlib-1.4.3,False,6,7,7,8,7
matplotlib-1.4.3,False,4,5,5,6,5
matplotlib-1.4.3,False,8,9,9,7,8
matplotlib-1.4.3,False,41,42,42,24,26
matplotlib-1.4.3,False,6,7,7,6,6
matplotlib-1.4.3,False,11,12,12,10,10
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,11,12,12,14,11
matplotlib-1.4.3,False,11,12,12,8,7
matplotlib-1.4.3,False,31,32,32,19,19
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,10,11,11,4,3
matplotlib-1.4.3,False,36,37,37,10,16
matplotlib-1.4.3,False,14,15,15,10,10
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,11,12,12,8,8
matplotlib-1.4.3,False,9,10,10,10,10
matplotlib-1.4.3,False,12,13,13,12,12
matplotlib-1.4.3,False,45,46,46,41,41
matplotlib-1.4.3,False,20,21,21,18,17
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,5,6,6,4,6
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,6,7,7,4,4
matplotlib-1.4.3,False,25,26,26,12,11
matplotlib-1.4.3,False,102,103,103,18,44
matplotlib-1.4.3,False,6,7,7,4,3
matplotlib-1.4.3,False,7,8,8,3,2
matplotlib-1.4.3,False,7,8,8,3,2
matplotlib-1.4.3,False,6,7,7,4,3
matplotlib-1.4.3,False,7,8,8,3,2
matplotlib-1.4.3,False,7,8,8,3,2
matplotlib-1.4.3,False,9,10,10,3,2
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,18,19,19,13,12
matplotlib-1.4.3,False,16,17,17,6,6
matplotlib-1.4.3,False,16,17,17,6,6
matplotlib-1.4.3,False,18,19,19,4,6
matplotlib-1.4.3,False,7,8,8,3,2
matplotlib-1.4.3,False,4,5,5,3,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,12,13,13,7,6
matplotlib-1.4.3,False,8,9,9,3,2
matplotlib-1.4.3,False,22,23,23,9,9
matplotlib-1.4.3,False,10,11,11,3,2
matplotlib-1.4.3,False,7,8,8,4,4
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,4,5,5,4,4
matplotlib-1.4.3,False,4,5,5,4,4
matplotlib-1.4.3,False,3,4,4,3,3
matplotlib-1.4.3,False,23,24,24,19,19
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,12,13,13,12,12
matplotlib-1.4.3,False,7,8,8,7,7
matplotlib-1.4.3,False,5,6,6,4,6
matplotlib-1.4.3,False,26,27,27,7,10
matplotlib-1.4.3,False,6,7,7,4,6
matplotlib-1.4.3,False,9,10,10,12,8
matplotlib-1.4.3,False,17,18,18,13,11
matplotlib-1.4.3,False,15,16,16,12,12
matplotlib-1.4.3,False,4,5,5,7,5
matplotlib-1.4.3,False,18,19,19,11,15
matplotlib-1.4.3,False,12,13,13,12,12
matplotlib-1.4.3,False,5,6,6,7,5
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,7,8,8,6,6
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,8,9,9,8,8
matplotlib-1.4.3,False,18,19,19,14,14
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,5,6,6,5,4
matplotlib-1.4.3,False,13,14,14,11,9
matplotlib-1.4.3,False,5,6,6,9,5
matplotlib-1.4.3,False,4,5,5,7,4
matplotlib-1.4.3,False,8,9,9,10,7
matplotlib-1.4.3,False,16,17,17,18,13
matplotlib-1.4.3,False,16,17,17,16,16
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,10,11,11,11,11
matplotlib-1.4.3,False,24,25,25,21,21
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,9,10,10,9,9
matplotlib-1.4.3,False,36,37,37,28,33
matplotlib-1.4.3,False,58,59,59,42,42
matplotlib-1.4.3,False,47,48,48,42,42
matplotlib-1.4.3,False,20,21,21,17,17
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,5,6,6,5,4
matplotlib-1.4.3,False,14,15,15,12,10
matplotlib-1.4.3,False,5,6,6,9,5
matplotlib-1.4.3,False,4,5,5,7,4
matplotlib-1.4.3,False,28,29,29,27,26
matplotlib-1.4.3,False,14,15,15,17,12
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,11,12,12,10,8
matplotlib-1.4.3,False,7,8,8,7,7
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,11,12,12,12,12
matplotlib-1.4.3,False,17,18,18,12,12
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,21,22,22,16,16
matplotlib-1.4.3,False,8,9,9,7,7
matplotlib-1.4.3,False,6,7,7,6,7
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,2,3,3,2,3
matplotlib-1.4.3,False,19,20,20,15,18
matplotlib-1.4.3,False,9,10,10,3,7
matplotlib-1.4.3,False,21,22,22,7,12
matplotlib-1.4.3,False,14,15,15,6,9
matplotlib-1.4.3,False,8,9,9,3,7
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,15,16,16,15,13
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,6,7,7,5,5
matplotlib-1.4.3,False,9,10,10,8,7
matplotlib-1.4.3,False,7,8,8,7,7
matplotlib-1.4.3,False,15,16,16,12,11
matplotlib-1.4.3,False,6,7,7,5,4
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,5,6,6,6,4
matplotlib-1.4.3,False,6,7,7,6,5
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,7,8,8,9,7
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,2,3,3,2,3
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,12,13,13,13,10
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,12,13,13,16,12
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,11,12,12,10,8
matplotlib-1.4.3,False,15,16,16,15,14
matplotlib-1.4.3,False,23,24,24,4,22
matplotlib-1.4.3,False,11,12,12,9,9
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,2,3,3,3,2
matplotlib-1.4.3,False,9,10,10,5,8
matplotlib-1.4.3,False,7,8,8,4,4
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,9,10,10,9,8
matplotlib-1.4.3,False,8,9,9,7,7
matplotlib-1.4.3,False,3,4,4,5,4
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,True,4,5,5,4,4
matplotlib-1.4.3,True,9,10,10,8,8
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,6,7,7,6,7
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,8,9,9,9,9
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,29,30,30,27,27
matplotlib-1.4.3,False,13,14,14,11,13
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,6,7,7,7,7
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,10,11,11,10,10
matplotlib-1.4.3,False,2,3,3,3,3
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,9,10,10,10,10
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,5,6,6,6,6
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,3,4,4,4,4
matplotlib-1.4.3,False,1,2,2,2,2
matplotlib-1.4.3,False,4,5,5,5,5
matplotlib-1.4.3,False,4,5,5,5,5
